m_happy,-0.058982357,-0.04715392,-0.021497965,-0.10812971,-0.42425555,-0.24140704,0.0058045685,0.086017616,-0.20726338,-0.43006784,-0.56830573,-0.6169561,-0.6147343,-0.41655266,-0.39847475,-0.29911965,-0.42139125,-0.0774886,0.0046254992,-0.499214,-0.3838684,-0.618003,-0.16010395,-0.061300874,0.13059199,0.3125056,-0.19457617,-0.06364471,-0.056684464,-0.03012453,-0.22121713,-0.10801187,0.14583114,0.07028375,0.23482403,-0.0040587336,-0.009245828,0.14736119,-0.29930192,-0.2406365,0.26528537,0.26401296,0.44655257,0.28157032,0.13927543,0.14715396,0.31544757,0.24814539,0.18602325,0.552083,0.5524528,0.7550568,0.56784284,0.15925552,0.07812331,0.20170759,0.21696413,0.10096228,0.45214882,0.6018927,0.6017244,0.64453566,0.69003046,0.57658947,0.38959664,0.17422828,0.09059346,0.50563204,0.48217744,0.56372046,0.54287493,0.4405666,0.461303,0.32362962,0.41135168,0.30662903,0.3133266,0.44493294,0.30392396,0.4501146,0.14097726,0.05031401,0.16720214,0.16806759,0.16642827,0.43370014,0.72994506,0.7127612,0.8713858,0.77046543,0.63140357,0.4561314,0.21071845,0.17877279,0.5301516,0.66946375,0.7260982,0.6298454,0.49800655,0.4136833,0.35113585,0.26569924,0.29696032,0.42048657,0.17280273,0.37528068,0.5302485,0.2865937
m_sad,-0.27942213,-0.15397489,-0.07520881,-0.21851769,-0.27784938,-0.26419798,-0.39549625,-0.19534805,-0.4759974,0.0118807405,0.040173396,-0.29773554,-0.40745777,0.00027619302,-0.15307832,-0.5331594,-0.27967033,-0.0060656816,0.118822485,-0.16998783,-0.37381804,-0.3326022,-0.3054064,-0.23993835,-0.19183362,-0.19161785,-0.24104053,-0.11893201,-0.096990615,0.020111933,0.11002054,-0.1316528,0.088011794,0.22355953,0.20406288,-0.025282979,0.02965495,0.011226922,0.13221847,0.36017537,0.01041688,0.2593746,0.10039183,0.28104925,0.35069305,-0.036170244,-0.13759711,-0.2959081,-0.48505878,-0.44559932,-0.4274224,-0.30365682,-0.33202648,-0.3392009,-0.401788,-0.314968,-0.2873602,-0.04686679,-0.110503495,0.17747843,0.50413764,0.25386763,0.24022782,0.3025472,0.3356737,0.27285564,0.46511203,0.42005047,0.44760674,0.2522238,0.20673993,0.22212157,0.02886574,-0.11289561,-0.19901893,-0.25916746,-0.2384947,-0.2816438,-0.2017942,-0.3590815,-0.28810632,-0.46363014,-0.16052017,-0.3706302,0.0015182942,-0.013522208,0.58521354,0.54965806,0.5199921,0.3336149,0.44169232,0.38779813,0.42754978,0.557321,0.4673516,0.5568329,0.42104608,0.3658922,0.3390965,0.20848799,0.13712598,0.039571315,-0.109175295,-0.23193449,-0.14873084,-0.31415004,-0.3147545,-0.35830396
m_neutral,-0.009383127,-0.043135777,-0.055783793,0.021891847,-0.08501497,-0.19493684,0.25726742,-0.049109653,-0.26515263,-0.26132235,-0.47796816,-0.17976806,-0.33815342,-0.39812237,-0.3594346,-0.3962465,-0.34257805,-0.30981845,-0.25539845,-0.2534714,-0.27667955,0.025744513,0.0479894,-0.3329938,-0.45363802,-0.3588372,-0.16697901,-0.0073239356,-0.063537866,-0.045268133,0.021713302,-0.013911054,0.17242144,0.18307146,0.14932749,0.24157096,0.28962812,-0.06424701,0.49188578,0.20770723,-0.04780422,-0.2296178,-0.4438541,-0.395644,-0.38561004,-0.3287688,-0.33014238,-0.1792351,-0.011832997,-0.06626931,0.20418373,0.5491402,0.6237011,0.4297624,0.17066729,0.13426496,0.20280051,0.26923674,0.31427878,0.46186084,0.724103,0.7472434,0.86923945,0.7070417,0.48413816,0.6953318,0.40870342,0.32782224,0.17913242,0.0013091564,-0.22355354,-0.16200459,-0.22126779,-0.124774665,-0.0013570338,0.38321745,0.33415246,0.4237762,0.6322566,0.7114474,0.31722838,0.12920026,0.11490047,0.20103492,0.25060993,0.2841465,0.65949136,0.72537863,0.9433953,0.96793866,0.9424188,0.73638684,0.83258814,0.62647045,0.38542664,0.3595085,-0.010298684,-0.032057285,-0.12820473,-0.13988495,-0.07241818,0.059846967,0.3373168,0.3151558,0.6643701,0.90919036,0.9107124,0.42426
m_surprise,-0.06914124,-0.012694851,-0.03820184,0.16344193,-0.1937229,-0.17840746,0.27910197,0.3609522,-0.101620466,-0.028516918,-0.42367733,-0.24253136,-0.4491577,-0.27102596,0.120272554,-0.43700254,-0.46719283,-0.06411293,0.09852489,-0.00037579238,-0.3673063,-0.27137327,-0.25849196,-0.15368032,-0.14609689,-0.09979138,-0.14769158,-0.20205727,-0.16908157,-0.11452839,0.029474571,-0.17557773,0.054383233,0.23252188,0.20001288,0.28645825,0.36435997,0.1519131,0.43271595,0.5123712,0.29786378,0.121585906,0.17864665,0.11038928,0.45043012,0.16020079,0.01825513,-0.34292293,-0.37611353,-0.513574,-0.39445782,-0.38176298,-0.3249809,-0.26665613,-0.16522363,-0.06875086,0.028922975,0.12646437,-0.0372777,0.059037954,0.46781695,0.14817593,0.56333035,0.44900054,0.40938467,0.43317157,0.3908537,0.34833264,0.3720398,0.22867075,0.08873811,0.10156745,0.21182024,-0.0011038631,-0.1335924,-0.16290429,-0.3120123,-0.2458111,-0.33168417,-0.21563664,-0.24947146,-0.19350168,-0.083899885,0.014170051,0.079128616,0.028939262,0.20861508,0.5138073,0.29232886,0.5044583,0.7300145,0.45686534,0.62994033,0.59243643,0.3153347,0.27903798,0.27455443,0.1904218,0.3212433,0.09741252,0.020248279,-0.024511606,-0.09678829,-0.25846067,-0.26474643,-0.38461322,-0.22535709,-0.3050304
f_neutral,-2.3126602e-05,-0.040516034,-0.007507533,-0.001584515,0.06835561,0.01080814,0.0945369,0.18594892,0.26405227,0.21462132,-0.020453393,-0.024678767,0.1528106,0.12942187,-0.07878068,0.075937614,-0.034246355,0.058205605,0.00088854134,-0.0626314,-0.17457122,0.13454197,0.25239974,0.46761048,0.3517892,0.3299835,0.02454564,0.004474923,-0.03183736,-0.033116817,0.068724714,0.115009874,-0.08291909,0.7098094,0.9014767,0.77594,0.83814096,0.425833,0.028401539,0.34213385,0.46188697,0.11801237,0.61184645,0.55860543,0.3948278,0.37635702,0.58213043,0.37971562,0.82208246,0.8835583,0.85509884,0.9508054,0.97060615,0.35768905,0.15685245,0.13191819,0.15810315,0.20989175,0.20842554,0.36804718,0.17984435,0.48411152,1.257303,1.3422348,0.61847174,0.43731403,0.6522696,0.90788174,0.62492454,0.95135254,0.91110396,0.82702225,0.7169788,0.6857667,0.58915055,0.8541267,0.95993227,1.2305994,1.2208235,1.3584986,0.8213096,0.09944368,0.06649682,0.1004451,0.09964108,0.11611916,0.101453125,-0.4426834,-0.2304517,-0.12680009,-0.17307448,0.15283233,0.053708717,0.27982783,0.6601566,0.27384531,0.43698925,0.8139018,0.55349874,0.5625347,0.5270547,0.61191714,0.74379575,1.0547811,1.0931028,1.1618788,1.1513593,0.6338047
m_fear,0.45887354,0.32045004,0.18326856,0.7556588,0.009147406,0.036251158,0.253578,0.3125034,-0.23303375,0.26386794,0.62142885,-0.087995976,0.32340983,0.72446376,0.22753298,0.19585796,0.25280577,0.071894,0.08749762,0.100904755,-0.049796045,0.722775,0.37943575,0.06457712,0.39490455,1.022922,0.44022685,0.48215866,0.3110951,0.3754797,0.3753584,0.3109319,0.663034,0.95700824,0.95515525,0.9060152,0.8050069,0.9891741,0.82654136,0.84237707,0.7175596,0.618104,0.9969235,1.0449178,0.8077839,0.43422222,0.49444982,0.57576996,1.0386782,1.0903091,1.3371422,1.5948913,1.7200365,0.9245041,0.12999211,0.31233186,0.04009825,0.41504097,0.25929037,0.41295463,0.9979887,1.060092,1.1239321,1.3460124,1.2228255,0.9988773,1.2359638,1.4987149,1.0763593,1.5825627,1.6432996,1.2619436,0.85209876,0.67448187,0.72716296,1.179158,1.2233052,1.4182878,1.6419203,1.6253808,1.0554658,0.063627735,0.15252686,0.26928663,0.19447672,0.22808972,0.4275213,0.009728283,0.34151614,1.0313432,0.4567227,1.1434557,0.85506684,0.5869292,-0.091088,0.49930817,0.18321984,-0.062271327,0.44146088,0.27997637,0.26314408,0.17437065,0.88092715,0.86799085,1.0775503,0.16152002,-0.26573625,-0.32310188
f_sad,-0.009242684,-0.15211454,0.03827989,-0.16424465,-0.19169614,0.015793294,0.23589179,0.15102263,-0.26060432,-0.12463474,-0.26560077,-0.52058464,-0.4754337,-0.42328912,-0.38599896,-0.25548393,-0.3923911,-0.044925153,-0.14881003,-0.3514188,-0.46034527,-0.1285621,0.08150636,-0.07760954,-0.34254467,-0.37051713,-0.3694222,0.2869722,-0.070268154,0.08712911,-0.10073367,0.026732072,0.3628865,0.3772518,0.37065333,0.047667712,0.18857571,0.24314159,-0.0026368499,-0.15561435,0.21212772,0.3938663,0.40306562,0.11523486,0.09855747,0.29421034,0.2721417,0.26534966,0.4930151,0.4427396,0.10168508,0.0050540417,-0.17503718,-0.292574,-0.3499863,-0.27296624,-0.19270763,-0.20575204,0.06455445,0.48960695,0.7188403,0.638034,0.5633091,0.61634314,0.55913514,0.42999113,0.27736607,0.4209593,0.5986303,0.4894218,0.49370274,0.5271212,0.6751282,0.5062329,0.43983644,0.504908,0.6292765,0.56838715,0.30882156,0.10049162,-0.101450205,-0.4920423,-0.4178506,-0.11143732,-0.0671671,-0.30897927,0.31766057,0.5929842,0.62171924,0.54633033,0.5065615,0.63737977,0.57453746,0.3438649,0.5207039,0.71774477,0.6279981,0.6477321,0.4415796,0.7641457,0.600621,0.44758722,0.49806175,0.5776216,0.5703968,0.4086855,0.23354259,-0.04840681
m_disgust,-0.014740244,-0.49373126,0.3463372,0.4969546,-0.12547317,-0.36250675,-0.35802257,-0.472857,-0.62985873,-0.023730695,-0.08181304,-0.62985873,-0.43408102,-0.62985873,-0.44943768,-0.62985873,-0.4929639,-0.5539052,-0.62985873,-0.52166563,-0.62985873,-0.62985873,-0.6294843,-0.52377516,-0.39133978,-0.4488535,-0.4891764,0.621619,0.46436295,0.88336736,0.7797932,0.89305747,0.07997432,0.4630201,0.2766893,0.14587553,0.105729565,0.16307539,-0.32496482,0.07080203,-0.044515982,-0.16543803,-0.20611453,-0.12012318,-0.123925954,-0.5137832,-0.43831742,-0.5422843,-0.44608617,-0.4666986,-0.42013514,-0.37334454,-0.41708112,-0.46215862,0.39555562,-0.124482095,0.5137664,0.27807727,0.20770223,-0.4165163,0.073963396,-0.1271998,-0.42454636,-0.13015395,0.07532518,-0.53590214,-0.11989188,-0.41730452,-0.3983627,-0.4391327,-0.47167927,-0.46762663,-0.6222091,-0.5779295,-0.47904474,-0.40913337,-0.5072739,-0.48378652,-0.51062673,-0.44143802,-0.52386004,0.43431073,0.28359905,0.6230221,0.707999,0.48729452,-0.2000837,0.20025635,-0.09919605,-0.2969705,-0.21858579,0.1605426,-0.24019447,-0.08867568,-0.25099483,-0.3349408,-0.2504962,-0.329987,-0.2862026,-0.57431954,-0.3476442,-0.35454565,-0.5107998,-0.4069386,-0.51323533,-0.472261,-0.40040016,-0.48508435
m_sad,-0.4361229,-0.2495662,-0.32548308,-0.062751085,-0.46327972,-0.56875587,-0.62985873,-0.57006323,-0.61473936,-0.62985873,-0.55030197,-0.47254032,-0.4443223,-0.2587941,-0.5603085,-0.47464442,-0.33115876,-0.5744875,-0.62985873,-0.22247404,-0.5736734,-0.49850535,-0.35050607,-0.17339838,0.0775373,-0.38071668,-0.58136684,-0.005358517,0.7193374,0.92608935,0.73799664,0.89116853,0.49508986,0.44496426,0.28431636,0.37222666,-0.15704614,0.07784058,0.24434063,-0.078357846,0.39247906,-0.06912628,0.41538408,0.24420737,0.24361563,0.05301954,0.500841,-0.03482482,0.49416614,0.04685773,0.7371988,0.52324986,0.48907834,0.2135515,-0.027387455,0.8066944,0.9105077,0.89084196,0.35060602,0.07935823,0.42568767,-0.05977112,0.12842427,-0.16036028,-0.17493194,-0.04581298,-0.18930906,0.0043137074,-0.13865063,-0.12005016,-0.18104655,-0.12698936,-0.34990484,-0.019226119,-0.37726933,-0.09366819,-0.49278128,0.1243574,0.09966441,0.10943475,-0.12191826,0.012856036,0.52565,0.89330757,1.1220026,0.6835598,0.14570734,0.4694074,0.25561953,0.42753202,-0.04640317,0.14655253,0.09949064,-0.19134313,0.03059803,-0.11457622,-0.12759739,-0.1724706,-0.102017075,-0.1498088,0.09384896,-0.18786776,-0.04508497,-0.23059201,0.31438303,0.21654306,0.60940313,0.2506588
m_happy,0.35973966,0.04562877,0.17580485,0.124978416,0.2949093,0.1013986,-0.0068062395,0.09941631,-0.14713982,0.3308164,0.56784475,-0.13887128,-0.056240946,0.47344595,0.5442073,0.1706984,0.14940006,-0.09885153,0.24648985,0.65207577,0.3096084,0.32172173,-0.08844769,-0.13745269,0.2717958,0.70761406,0.3997017,0.4887336,0.06998707,0.17743793,0.14045766,0.24375051,0.5151198,0.71733385,0.932848,0.9049273,0.69166666,0.9060083,0.88804,0.6752552,0.92216265,0.750793,0.9380147,0.95501995,0.8380958,0.79179466,0.9318227,1.3848679,1.4945633,1.2865591,1.1337168,1.5708835,1.5406349,1.0277052,0.16394898,0.16565779,0.1941498,0.2564438,0.3424105,0.67743254,0.83991206,0.98317176,1.0680151,0.94264084,1.3484256,1.0239155,1.1220227,1.7995167,1.7523673,1.2480636,1.5548282,1.4480925,1.7383685,2.0837595,2.0957007,2.3468726,2.1236668,1.4293735,1.6113651,2.081968,1.3355956,0.18265115,0.023149282,0.09634396,0.04286094,0.19818072,-0.044303328,-0.31511676,-0.25206518,-0.1231336,0.27307686,0.8135278,0.9399337,0.6615225,0.55081487,0.38960433,0.43204033,0.20019898,0.6537654,0.34710586,0.49862647,0.5709593,0.3232423,0.7788331,0.49854663,0.82696986,0.26813972,0.08673982
